id,article_nr,medium_code,relevant,frames_present,dominant_frame,resp_accused_actors,moral_position,conflict_parties,raw_text
1029110,461,SGT,1,1;2;6;8,2,ausländische Arbeitgeber;Kantone in der Deutschschweiz,NA,Bundesrat;Gewerkschaften;Arbeitgeber;Kantone,"{
  ""relevant"": 1,
  ""frames_present"": [1, 2, 6, 8],
  ""dominant_frame"": 2,
  ""responsibility_frame"": {
    ""accused_actors"": [""ausländische Arbeitgeber"", ""Kantone in der Deutschschweiz""]
  },
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [""Bundesrat"", ""Gewerkschaften"", ""Arbeitgeber"", ""Kantone""]
  }
}"
1110625,462,BZ,1,6;8,6,SVP;EU,NA,Schweiz;EU,"{
    ""relevant"": 1,
    ""frames_present"": [6, 8],
    ""dominant_frame"": 6,
    ""responsibility_frame"": {
        ""accused_actors"": [""SVP"", ""EU""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""Schweiz"", ""EU""]
    }
}"
988881,463,SGT,1,1;3;6;8,1,EU;Bundesrat,NA,Schweiz;EU,"{
    ""relevant"": 1,
    ""frames_present"": [1, 3, 6, 8],
    ""dominant_frame"": 1,
    ""responsibility_frame"": {
        ""accused_actors"": [""EU"", ""Bundesrat""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""Schweiz"", ""EU""]
    }
}"
1045763,464,SGT,1,1;6;8,6,Bundesrat;Kantone,NA,Bundesrat;SVP;FDP;Kantone,"{
    ""relevant"": 1,
    ""frames_present"": [1, 6, 8],
    ""dominant_frame"": 6,
    ""responsibility_frame"": {
        ""accused_actors"": [""Bundesrat"", ""Kantone""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""Bundesrat"", ""SVP"", ""FDP"", ""Kantone""]
    }
}"
979096,465,NZZ,1,2,2,NA,NA,NA,"{
    ""relevant"": 1,
    ""frames_present"": [2],
    ""dominant_frame"": 2,
    ""responsibility_frame"": null,
    ""moral_frame"": null,
    ""conflict_frame"": null
}"
1198037,466,TA,1,1;6;8,6,David Cameron;EU;Nigel Farage;Ukip,NA,David Cameron vs. EU;David Cameron vs. Ukip,"{
  ""relevant"": 1,
  ""frames_present"": [1, 6, 8],
  ""dominant_frame"": 6,
  ""responsibility_frame"": {
    ""accused_actors"": [""David Cameron"", ""EU"", ""Nigel Farage"", ""Ukip""]
  },
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [""David Cameron vs. EU"", ""David Cameron vs. Ukip""]
  }
}"
1148993,467,SGT,1,1;6;7,6,Schweizer Regierung;EU,restriktiv,NA,"{
    ""relevant"": 1,
    ""frames_present"": [1, 6, 7],
    ""dominant_frame"": 6,
    ""responsibility_frame"": {
        ""accused_actors"": [""Schweizer Regierung"", ""EU""]
    },
    ""moral_frame"": {
        ""position"": ""restriktiv""
    },
    ""conflict_frame"": null
}"
1143282,468,BLI,1,6;8,6,EU,NA,EU-Botschafter;Schweiz,"{
  ""relevant"": 1,
  ""frames_present"": [6, 8],
  ""dominant_frame"": 6,
  ""responsibility_frame"": {
    ""accused_actors"": [""EU""]
  },
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [""EU-Botschafter"", ""Schweiz""]
  }
}"
1018037,469,TA,0,NA,0,NA,NA,NA,"{
    ""relevant"": 0,
    ""frames_present"": [],
    ""dominant_frame"": 0,
    ""responsibility_frame"": null,
    ""moral_frame"": null,
    ""conflict_frame"": null
}"
1116943,470,BZ,1,6;8,8,SVP;EU,NA,SVP;EU,"{
  ""relevant"": 1,
  ""frames_present"": [6, 8],
  ""dominant_frame"": 8,
  ""responsibility_frame"": {
    ""accused_actors"": [""SVP"", ""EU""]
  },
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [""SVP"", ""EU""]
  }
}"
1188048,471,BZ,1,2,2,NA,NA,NA,"{
    ""relevant"": 1,
    ""frames_present"": [2],
    ""dominant_frame"": 2,
    ""responsibility_frame"": null,
    ""moral_frame"": null,
    ""conflict_frame"": null
}"
972595,472,SGT,1,1;6;7,1,Gewerkschaftsbosse;Arbeitgeberseite;Manager;Verbandsfunktionäre;Grossaktionäre,restriktiv,NA,"{
  ""relevant"": 1,
  ""frames_present"": [1, 6, 7],
  ""dominant_frame"": 1,
  ""responsibility_frame"": {
    ""accused_actors"": [""Gewerkschaftsbosse"", ""Arbeitgeberseite"", ""Manager"", ""Verbandsfunktionäre"", ""Grossaktionäre""]
  },
  ""moral_frame"": {
    ""position"": ""restriktiv""
  },
  ""conflict_frame"": null
}"
1166633,473,BZ,1,6;8,6,Didier Burkhalter,NA,Didier Burkhalter;EU;Schweizer Öffentlichkeit,"{
    ""relevant"": 1,
    ""frames_present"": [6, 8],
    ""dominant_frame"": 6,
    ""responsibility_frame"": {
        ""accused_actors"": [""Didier Burkhalter""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""Didier Burkhalter"", ""EU"", ""Schweizer Öffentlichkeit""]
    }
}"
989884,474,SGT,1,6;7,6,EU;Initiativgegner,restriktiv,NA,"{
  ""relevant"": 1,
  ""frames_present"": [6, 7],
  ""dominant_frame"": 6,
  ""responsibility_frame"": {
    ""accused_actors"": [""EU"", ""Initiativgegner""]
  },
  ""moral_frame"": {
    ""position"": ""restriktiv""
  },
  ""conflict_frame"": null
}"
1003530,475,BU,1,1;6;8,6,Bundesrat;Classe politique;Classe économique,NA,SVP;Bundesrat;EU,"{
    ""relevant"": 1,
    ""frames_present"": [1, 6, 8],
    ""dominant_frame"": 6,
    ""responsibility_frame"": {
        ""accused_actors"": [""Bundesrat"", ""Classe politique"", ""Classe économique""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""SVP"", ""Bundesrat"", ""EU""]
    }
}"
1396955,476,TA,1,6;8,8,NA,NA,SVP;Auns;bürgerliche und linke Parteien;Wirtschaftsverbände,"{
  ""relevant"": 1,
  ""frames_present"": [6, 8],
  ""dominant_frame"": 8,
  ""responsibility_frame"": {
    ""accused_actors"": []
  },
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [
      ""SVP"",
      ""Auns"",
      ""bürgerliche und linke Parteien"",
      ""Wirtschaftsverbände""
    ]
  }
}"
1198325,477,NZZ,1,3;6;8,6,EU;Schweizer Regierung,NA,Schweiz;EU,"{
  ""relevant"": 1,
  ""frames_present"": [3, 6, 8],
  ""dominant_frame"": 6,
  ""responsibility_frame"": {
    ""accused_actors"": [""EU"", ""Schweizer Regierung""]
  },
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [""Schweiz"", ""EU""]
  }
}"
1209139,478,BZ,0,NA,0,NA,NA,NA,"{
    ""relevant"": 0,
    ""frames_present"": [],
    ""dominant_frame"": 0,
    ""responsibility_frame"": null,
    ""moral_frame"": null,
    ""conflict_frame"": null
}"
1412481,479,SRF,0,NA,0,NA,NA,NA,"{
    ""relevant"": 0,
    ""frames_present"": [],
    ""dominant_frame"": 0,
    ""responsibility_frame"": null,
    ""moral_frame"": null,
    ""conflict_frame"": null
}"
1212935,480,TA,1,2;6;8,2,SVP,NA,Bundesrat;SVP,"{
  ""relevant"": 1,
  ""frames_present"": [2, 6, 8],
  ""dominant_frame"": 2,
  ""responsibility_frame"": {
    ""accused_actors"": [""SVP""]
  },
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [""Bundesrat"", ""SVP""]
  }
}"
1085525,481,BLI,1,1;6;7,1,EU;KOF-Prognose,restriktiv,NA,"{
    ""relevant"": 1,
    ""frames_present"": [1, 6, 7],
    ""dominant_frame"": 1,
    ""responsibility_frame"": {
        ""accused_actors"": [""EU"", ""KOF-Prognose""]
    },
    ""moral_frame"": {
        ""position"": ""restriktiv""
    },
    ""conflict_frame"": null
}"
1153040,482,SGT,1,6;8,8,NA,NA,Gewerkschaften;Kantone;Arbeitgeber;SP;BDP;CVP,"{
    ""relevant"": 1,
    ""frames_present"": [6, 8],
    ""dominant_frame"": 8,
    ""responsibility_frame"": {
        ""accused_actors"": []
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""Gewerkschaften"", ""Kantone"", ""Arbeitgeber"", ""SP"", ""BDP"", ""CVP""]
    }
}"
1348577,483,BLI,1,1;6;8,6,Bürgerliche Parteien;CVP;FDP,NA,SP;Bürgerliche Parteien;SVP,"{
    ""relevant"": 1,
    ""frames_present"": [1, 6, 8],
    ""dominant_frame"": 6,
    ""responsibility_frame"": {
        ""accused_actors"": [""Bürgerliche Parteien"", ""CVP"", ""FDP""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""SP"", ""Bürgerliche Parteien"", ""SVP""]
    }
}"
1392209,484,NZZ,0,NA,0,NA,NA,NA,"{
    ""relevant"": 0,
    ""frames_present"": [],
    ""dominant_frame"": 0,
    ""responsibility_frame"": null,
    ""moral_frame"": null,
    ""conflict_frame"": null
}"
1031105,485,ZWA,1,1;8,1,NA,NA,Tessiner Grüne;Grüne Schweiz,"{
  ""relevant"": 1,
  ""frames_present"": [1, 8],
  ""dominant_frame"": 1,
  ""responsibility_frame"": null,
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [""Tessiner Grüne"", ""Grüne Schweiz""]
  }
}"
951736,486,NZZ,1,1;2;3;6;7;8,6,Bundesrat;Parlament;Wirtschaft;Linke;SVP,restriktiv,Befürworter der Initiative;Gegner der Initiative;SVP;Linke;Wirtschaft,"{
    ""relevant"": 1,
    ""frames_present"": [1, 2, 3, 6, 7, 8],
    ""dominant_frame"": 6,
    ""responsibility_frame"": {
        ""accused_actors"": [""Bundesrat"", ""Parlament"", ""Wirtschaft"", ""Linke"", ""SVP""]
    },
    ""moral_frame"": {
        ""position"": ""restriktiv""
    },
    ""conflict_frame"": {
        ""parties"": [""Befürworter der Initiative"", ""Gegner der Initiative"", ""SVP"", ""Linke"", ""Wirtschaft""]
    }
}"
1234768,487,TA,1,1;6;8,6,Martin Waser;SVP,NA,SVP;SP,"{
  ""relevant"": 1,
  ""frames_present"": [1, 6, 8],
  ""dominant_frame"": 6,
  ""responsibility_frame"": {
    ""accused_actors"": [""Martin Waser"", ""SVP""]
  },
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [""SVP"", ""SP""]
  }
}"
971785,488,SGT,1,3;6;7,3,EU,restriktiv,NA,"{
  ""relevant"": 1,
  ""frames_present"": [3, 6, 7],
  ""dominant_frame"": 3,
  ""responsibility_frame"": {
    ""accused_actors"": [""EU""]
  },
  ""moral_frame"": {
    ""position"": ""restriktiv""
  },
  ""conflict_frame"": null
}"
1245965,489,ZWA,1,2;6;8,2,Bundesrat;Wirtschaftsminister,NA,Bundesrat;Bevölkerung,"{
    ""relevant"": 1,
    ""frames_present"": [2, 6, 8],
    ""dominant_frame"": 2,
    ""responsibility_frame"": {
        ""accused_actors"": [""Bundesrat"", ""Wirtschaftsminister""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""Bundesrat"", ""Bevölkerung""]
    }
}"
1336780,490,TA,1,2;8,2,NA,NA,Bundesrat;Ecopop-Initiative,"{
  ""relevant"": 1,
  ""frames_present"": [2, 8],
  ""dominant_frame"": 2,
  ""responsibility_frame"": null,
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [
      ""Bundesrat"",
      ""Ecopop-Initiative""
    ]
  }
}"
1257812,491,BU,1,2;6;8,2,EU,NA,EU;Switzerland,"{
    ""relevant"": 1,
    ""frames_present"": [2, 6, 8],
    ""dominant_frame"": 2,
    ""responsibility_frame"": {
        ""accused_actors"": [""EU""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""EU"", ""Switzerland""]
    }
}"
941330,492,ZWA,1,2;6,2,EU;Wirtschaft,NA,NA,"{
    ""relevant"": 1,
    ""frames_present"": [2, 6],
    ""dominant_frame"": 2,
    ""responsibility_frame"": {
        ""accused_actors"": [""EU"", ""Wirtschaft""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": null
}"
975521,493,BZ,1,1;6;8,1,reiche Einwanderer;internationale Unternehmen;Genfer Regierung,NA,Villenbesitzer;alteingesessene Mieter;Genfer Regierung;internationale Unternehmen;Avenir Suisse;Carlo Sommaruga,"{
    ""relevant"": 1,
    ""frames_present"": [1, 6, 8],
    ""dominant_frame"": 1,
    ""responsibility_frame"": {
        ""accused_actors"": [""reiche Einwanderer"", ""internationale Unternehmen"", ""Genfer Regierung""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""Villenbesitzer"", ""alteingesessene Mieter"", ""Genfer Regierung"", ""internationale Unternehmen"", ""Avenir Suisse"", ""Carlo Sommaruga""]
    }
}"
1065466,494,SGT,1,1;3;6;7,1,Government;EU,restrictive,NA,"{
    ""relevant"": 1,
    ""frames_present"": [1, 3, 6, 7],
    ""dominant_frame"": 1,
    ""responsibility_frame"": {
        ""accused_actors"": [""Government"", ""EU""]
    },
    ""moral_frame"": {
        ""position"": ""restrictive""
    },
    ""conflict_frame"": null
}"
998372,495,ZWA,1,6;8,6,Bundesrat;EU,NA,SVP;Bundesrat;EU;Gegner der Initiative,"{
  ""relevant"": 1,
  ""frames_present"": [6, 8],
  ""dominant_frame"": 6,
  ""responsibility_frame"": {
    ""accused_actors"": [""Bundesrat"", ""EU""]
  },
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [""SVP"", ""Bundesrat"", ""EU"", ""Gegner der Initiative""]
  }
}"
1040817,496,BU,0,NA,0,NA,NA,NA,"{
    ""relevant"": 0,
    ""frames_present"": [],
    ""dominant_frame"": 0,
    ""responsibility_frame"": null,
    ""moral_frame"": null,
    ""conflict_frame"": null
}"
967633,497,TA,1,1;2;3;6;7;8,6,EU;Schweizer Regierung;Bundesrat;Parlament,restriktiv,Befürworter der Initiative;Gegner der Initiative;SVP;Bundesrat;Parlament,"{
  ""relevant"": 1,
  ""frames_present"": [1, 2, 3, 6, 7, 8],
  ""dominant_frame"": 6,
  ""responsibility_frame"": {
    ""accused_actors"": [""EU"", ""Schweizer Regierung"", ""Bundesrat"", ""Parlament""]
  },
  ""moral_frame"": {
    ""position"": ""restriktiv""
  },
  ""conflict_frame"": {
    ""parties"": [""Befürworter der Initiative"", ""Gegner der Initiative"", ""SVP"", ""Bundesrat"", ""Parlament""]
  }
}"
1028265,498,BLI,1,1;6;8,1,Bund;Seco;Politiker,NA,Bund/Seco;Grenzregionen,"{
    ""relevant"": 1,
    ""frames_present"": [1, 6, 8],
    ""dominant_frame"": 1,
    ""responsibility_frame"": {
        ""accused_actors"": [""Bund"", ""Seco"", ""Politiker""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""Bund/Seco"", ""Grenzregionen""]
    }
}"
1334617,499,BZ,1,1;2;3;6;8,6,Bundesrat;Wirtschaft;Parteien,NA,"Bundesrat, Wirtschaft und Parteien;SVP und Befürworter der Masseneinwanderungsinitiative","{
  ""relevant"": 1,
  ""frames_present"": [1, 2, 3, 6, 8],
  ""dominant_frame"": 6,
  ""responsibility_frame"": {
    ""accused_actors"": [""Bundesrat"", ""Wirtschaft"", ""Parteien""]
  },
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [""Bundesrat, Wirtschaft und Parteien"", ""SVP und Befürworter der Masseneinwanderungsinitiative""]
  }
}"
979060,500,SGT,1,1;3;4;6;7;8,1,Industrie- und Handelskammer St. Gallen/Appenzell;Ausserrhoder Regierungsrätin Koller-Bohl;Bauern-Präsident Ritter;Bundesrat,restriktiv,Befürworter der Initiative;Gegner der Initiative,"{
  ""relevant"": 1,
  ""frames_present"": [1, 3, 4, 6, 7, 8],
  ""dominant_frame"": 1,
  ""responsibility_frame"": {
    ""accused_actors"": [""Industrie- und Handelskammer St. Gallen/Appenzell"", ""Ausserrhoder Regierungsrätin Koller-Bohl"", ""Bauern-Präsident Ritter"", ""Bundesrat""]
  },
  ""moral_frame"": {
    ""position"": ""restriktiv""
  },
  ""conflict_frame"": {
    ""parties"": [""Befürworter der Initiative"", ""Gegner der Initiative""]
  }
}"
959368,501,SGT,1,6;8,8,SVP,NA,"SVP;CVP, FDP, SP, GLP, Grünen, BDP","{
    ""relevant"": 1,
    ""frames_present"": [6, 8],
    ""dominant_frame"": 8,
    ""responsibility_frame"": {
        ""accused_actors"": [""SVP""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""SVP"", ""CVP, FDP, SP, GLP, Grünen, BDP""]
    }
}"
1259253,502,BU,1,1;6;8,6,Stadtzürcher Behörde;EU-Vertretungen,NA,Stadt Zürich;Stadt Bern und Hilfswerke,"{
    ""relevant"": 1,
    ""frames_present"": [1, 6, 8],
    ""dominant_frame"": 6,
    ""responsibility_frame"": {
        ""accused_actors"": [""Stadtzürcher Behörde"", ""EU-Vertretungen""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""Stadt Zürich"", ""Stadt Bern und Hilfswerke""]
    }
}"
1369696,503,TA,0,NA,0,NA,NA,NA,"{
  ""relevant"": 0,
  ""frames_present"": [],
  ""dominant_frame"": 0,
  ""responsibility_frame"": null,
  ""moral_frame"": null,
  ""conflict_frame"": null
}"
1106095,504,TA,1,1;6;7;8,1,Bundesrat;Parlament;Eliten,restriktiv,SVP;Bundesrat;Eliten,"{
  ""relevant"": 1,
  ""frames_present"": [1, 6, 7, 8],
  ""dominant_frame"": 1,
  ""responsibility_frame"": {
    ""accused_actors"": [""Bundesrat"", ""Parlament"", ""Eliten""]
  },
  ""moral_frame"": {
    ""position"": ""restriktiv""
  },
  ""conflict_frame"": {
    ""parties"": [""SVP"", ""Bundesrat"", ""Eliten""]
  }
}"
1198831,505,NZZ,1,2;6,2,SVP,NA,NA,"{
  ""relevant"": 1,
  ""frames_present"": [2, 6],
  ""dominant_frame"": 2,
  ""responsibility_frame"": {
    ""accused_actors"": [""SVP""]
  },
  ""moral_frame"": null,
  ""conflict_frame"": null
}"
953913,506,TA,1,6;8,8,SVP;FDP,NA,SVP;FDP;Ecopop-Initiative,"{
    ""relevant"": 1,
    ""frames_present"": [6, 8],
    ""dominant_frame"": 8,
    ""responsibility_frame"": {
        ""accused_actors"": [""SVP"", ""FDP""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""SVP"", ""FDP"", ""Ecopop-Initiative""]
    }
}"
1117400,507,NZZ,1,2,2,NA,NA,NA,"{
  ""relevant"": 1,
  ""frames_present"": [2],
  ""dominant_frame"": 2,
  ""responsibility_frame"": null,
  ""moral_frame"": null,
  ""conflict_frame"": null
}"
1002046,508,TA,1,2;6;8,2,SVP;Nationalstaaten,NA,SVP;EU;Schweizer Wirtschaft,"{
  ""relevant"": 1,
  ""frames_present"": [2, 6, 8],
  ""dominant_frame"": 2,
  ""responsibility_frame"": {
    ""accused_actors"": [""SVP"", ""Nationalstaaten""]
  },
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [""SVP"", ""EU"", ""Schweizer Wirtschaft""]
  }
}"
1381717,509,BZ,1,1;6;8,6,Bundesamt für Statistik,NA,Bundesrat und Parlament;SVP;Ecopop,"{
    ""relevant"": 1,
    ""frames_present"": [1, 6, 8],
    ""dominant_frame"": 6,
    ""responsibility_frame"": {
        ""accused_actors"": [""Bundesamt für Statistik""]
    },
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""Bundesrat und Parlament"", ""SVP"", ""Ecopop""]
    }
}"
1235863,510,BU,0,NA,0,NA,NA,NA,"{
    ""relevant"": 0,
    ""frames_present"": [],
    ""dominant_frame"": 0,
    ""responsibility_frame"": null,
    ""moral_frame"": null,
    ""conflict_frame"": null
}"
1050804,511,TA,1,NA,0,NA,NA,NA,"{
  ""relevant"": 1,
  ""frames_present"": [],
  ""dominant_frame"": 0,
  ""responsibility_frame"": null,
  ""moral_frame"": null,
  ""conflict_frame"": null
}"
1218977,512,SGT,1,1;6,1,Personenfreizügigkeit,NA,NA,"{
  ""relevant"": 1,
  ""frames_present"": [1, 6],
  ""dominant_frame"": 1,
  ""responsibility_frame"": {
    ""accused_actors"": [""Personenfreizügigkeit""]
  },
  ""moral_frame"": null,
  ""conflict_frame"": null
}"
1065997,513,BLI,1,8,8,NA,NA,Gewerkschaften;SVP;Wirtschaftsverbände,"{
    ""relevant"": 1,
    ""frames_present"": [8],
    ""dominant_frame"": 8,
    ""responsibility_frame"": null,
    ""moral_frame"": null,
    ""conflict_frame"": {
        ""parties"": [""Gewerkschaften"", ""SVP"", ""Wirtschaftsverbände""]
    }
}"
1058285,514,NZZ,1,2,2,NA,NA,NA,"{
    ""relevant"": 1,
    ""frames_present"": [2],
    ""dominant_frame"": 2,
    ""responsibility_frame"": null,
    ""moral_frame"": null,
    ""conflict_frame"": null
}"
928629,515,SRF,1,NA,0,NA,NA,NA,"{
  ""relevant"": 1,
  ""frames_present"": [],
  ""dominant_frame"": 0,
  ""responsibility_frame"": null,
  ""moral_frame"": null,
  ""conflict_frame"": null
}"
1244604,516,BZ,1,2;6;8,2,SVP,NA,SP;SVP,"{
  ""relevant"": 1,
  ""frames_present"": [2, 6, 8],
  ""dominant_frame"": 2,
  ""responsibility_frame"": {
    ""accused_actors"": [""SVP""]
  },
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [""SP"", ""SVP""]
  }
}"
1032006,517,BU,1,NA,0,NA,NA,NA,"{""relevant"": 1, ""frames_present"": [], ""dominant_frame"": 0, ""responsibility_frame"": null, ""moral_frame"": null, ""conflict_frame"": null}"
1061898,518,TA,1,1;3;6;7;8,1,EU;Swiss government;SVP,restrictive,SVP;Swiss government;EU;Proponents of immigration,"{
  ""relevant"": 1,
  ""frames_present"": [1, 3, 6, 7, 8],
  ""dominant_frame"": 1,
  ""responsibility_frame"": {
    ""accused_actors"": [""EU"", ""Swiss government"", ""SVP""]
  },
  ""moral_frame"": {
    ""position"": ""restrictive""
  },
  ""conflict_frame"": {
    ""parties"": [""SVP"", ""Swiss government"", ""EU"", ""Proponents of immigration""]
  }
}"
1139002,519,SGT,1,1;6;7,1,Bundesrat;Immigranten,restriktiv,NA,"{
  ""relevant"": 1,
  ""frames_present"": [1, 6, 7],
  ""dominant_frame"": 1,
  ""responsibility_frame"": {
    ""accused_actors"": [""Bundesrat"", ""Immigranten""]
  },
  ""moral_frame"": {
    ""position"": ""restriktiv""
  },
  ""conflict_frame"": null
}"
1013895,520,NZZ,1,1;2;3,1,NA,NA,NA,"{
    ""relevant"": 1,
    ""frames_present"": [1, 2, 3],
    ""dominant_frame"": 1,
    ""responsibility_frame"": null,
    ""moral_frame"": null,
    ""conflict_frame"": null
}"
947874,521,BU,1,6;8,8,SVP;Bundesrat,NA,SVP;Gegner der Initiative;Bundesrat,"{
  ""relevant"": 1,
  ""frames_present"": [6, 8],
  ""dominant_frame"": 8,
  ""responsibility_frame"": {
    ""accused_actors"": [""SVP"", ""Bundesrat""]
  },
  ""moral_frame"": null,
  ""conflict_frame"": {
    ""parties"": [""SVP"", ""Gegner der Initiative"", ""Bundesrat""]
  }
}"
929494,522,BZ,1,1;3;6;7;8,1,Politik;Wirtschaftsverbände;Regierung,restriktiv,Befürworter der Initiative;Gegner der Initiative,"{
  ""relevant"": 1,
  ""frames_present"": [1, 3, 6, 7, 8],
  ""dominant_frame"": 1,
  ""responsibility_frame"": {
    ""accused_actors"": [""Politik"", ""Wirtschaftsverbände"", ""Regierung""]
  },
  ""moral_frame"": {
    ""position"": ""restriktiv""
  },
  ""conflict_frame"": {
    ""parties"": [""Befürworter der Initiative"", ""Gegner der Initiative""]
  }
}"
